loan_amnt,term,int_rate,installment,sub_grade,home_ownership,annual_inc,verification_status,issue_d,purpose,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,default_flag,emp_length_years,emp_length_unknown,credit_history_years,loan_to_income
3000.0,36,21.0,113.03,E1,MORTGAGE,60000.0,Not Verified,2013-10-01,other,18.4,2004-06-01,6.0,0.0,6863.0,84.7,9.0,f,INDIVIDUAL,1.0,0.0,0,7.0,0,9.3,0.05
24000.0,60,14.79,568.32,C4,MORTGAGE,130000.0,Verified,2011-05-01,credit_card,17.16,1994-11-01,13.0,0.0,43227.0,46.2,39.0,f,INDIVIDUAL,2.0,0.0,0,6.0,0,16.5,0.185
20000.0,36,6.62,614.08,A2,MORTGAGE,130000.0,Verified,2013-06-01,debt_consolidation,10.39,1995-03-01,15.0,0.0,4545.0,16.5,27.0,f,INDIVIDUAL,2.0,0.0,0,10.0,0,18.3,0.154
22000.0,60,15.31,526.97,C5,MORTGAGE,81000.0,Verified,2016-03-01,debt_consolidation,7.3,2001-07-01,10.0,1.0,10364.0,46.5,15.0,w,INDIVIDUAL,3.0,1.0,0,10.0,0,14.7,0.272
29175.0,60,11.99,648.84,B5,MORTGAGE,93000.0,Verified,2011-09-01,debt_consolidation,20.44,1993-05-01,7.0,0.0,40048.0,70.1,20.0,f,INDIVIDUAL,1.0,0.0,0,1.0,0,18.3,0.314
20000.0,36,6.49,612.89,A2,MORTGAGE,115000.0,Source Verified,2014-09-01,home_improvement,3.54,1994-08-01,7.0,0.0,15812.0,12.9,18.0,f,INDIVIDUAL,5.0,0.0,0,3.0,0,20.1,0.174
16000.0,36,12.12,532.35,B3,MORTGAGE,50000.0,Verified,2012-12-01,debt_consolidation,29.47,2000-02-01,13.0,0.0,20452.0,50.6,26.0,f,INDIVIDUAL,0.0,0.0,0,10.0,0,12.8,0.32
16000.0,36,12.69,536.72,B5,RENT,58500.0,Source Verified,2011-12-01,debt_consolidation,20.64,1994-09-01,8.0,0.0,26224.0,89.3,10.0,f,INDIVIDUAL,0.0,0.0,1,1.0,0,17.2,0.274
1400.0,36,15.96,49.2,C5,MORTGAGE,67000.0,Not Verified,2012-01-01,home_improvement,19.57,2004-01-01,8.0,0.0,13806.0,77.6,14.0,f,INDIVIDUAL,0.0,0.0,0,3.0,0,8.0,0.021
4200.0,36,16.55,148.81,D2,RENT,77000.0,Source Verified,2015-07-01,small_business,16.93,2001-12-01,7.0,1.0,3008.0,38.1,28.0,f,INDIVIDUAL,4.0,1.0,0,3.0,0,13.6,0.055
17500.0,60,18.99,453.87,E1,RENT,40000.0,Source Verified,2014-07-01,debt_consolidation,18.63,1996-04-01,7.0,0.0,9465.0,46.4,13.0,f,INDIVIDUAL,0.0,0.0,0,10.0,0,18.2,0.438
30000.0,36,15.22,1043.2,C3,MORTGAGE,145000.0,Source Verified,2013-09-01,debt_consolidation,13.5,2003-01-01,12.0,0.0,15948.0,34.1,21.0,w,INDIVIDUAL,2.0,0.0,1,6.0,0,10.7,0.207
35000.0,60,15.61,843.9,C5,RENT,94000.0,Verified,2014-02-01,other,4.09,2003-08-01,11.0,0.0,5629.0,10.0,32.0,f,INDIVIDUAL,4.0,0.0,0,0.0,0,10.5,0.372
6000.0,36,9.17,191.28,B2,MORTGAGE,149000.0,Source Verified,2015-08-01,credit_card,16.98,1995-06-01,15.0,0.0,10745.0,66.3,40.0,w,INDIVIDUAL,5.0,0.0,0,2.0,0,20.2,0.04
10400.0,36,12.99,350.37,B5,MORTGAGE,71000.0,Source Verified,2014-04-01,debt_consolidation,13.83,2004-01-01,11.0,0.0,7726.0,34.5,19.0,w,INDIVIDUAL,3.0,0.0,0,10.0,0,10.2,0.146
18350.0,36,12.29,612.03,C1,RENT,55000.0,Verified,2015-10-01,credit_card,20.23,2005-09-01,9.0,1.0,12689.0,69.3,11.0,f,INDIVIDUAL,0.0,1.0,0,10.0,0,10.1,0.334
12000.0,60,11.44,263.55,B4,RENT,50000.0,Verified,2014-12-01,credit_card,23.87,1997-10-01,11.0,0.0,5571.0,47.6,23.0,w,INDIVIDUAL,0.0,0.0,0,0.0,0,17.2,0.24
10000.0,36,5.32,301.15,A1,MORTGAGE,95000.0,Not Verified,2015-06-01,credit_card,2.83,2004-12-01,6.0,0.0,4853.0,18.7,23.0,w,INDIVIDUAL,1.0,0.0,0,10.0,0,10.5,0.105
15000.0,36,6.99,463.09,A3,RENT,75000.0,Not Verified,2014-11-01,credit_card,8.58,2005-08-01,25.0,0.0,18931.0,57.0,50.0,f,INDIVIDUAL,0.0,0.0,0,0.0,0,9.3,0.2
4000.0,36,7.29,124.04,A4,MORTGAGE,40000.0,Not Verified,2011-03-01,car,10.41,2000-09-01,6.0,0.0,4775.0,43.0,12.0,f,INDIVIDUAL,0.0,0.0,0,1.0,0,10.5,0.1
25000.0,36,7.9,782.26,A4,RENT,61000.0,Verified,2013-12-01,debt_consolidation,23.06,1981-08-01,13.0,0.0,15630.0,32.4,18.0,f,INDIVIDUAL,0.0,0.0,0,2.0,0,32.3,0.41
16200.0,36,14.65,558.81,C5,MORTGAGE,53000.0,Verified,2015-07-01,debt_consolidation,25.61,1996-06-01,13.0,0.0,10532.0,47.9,27.0,f,INDIVIDUAL,1.0,0.0,0,6.0,1,19.1,0.306
20000.0,60,14.65,472.14,C5,RENT,45000.0,Verified,2015-06-01,credit_card,18.67,2006-09-01,18.0,0.0,4969.0,15.4,38.0,w,INDIVIDUAL,0.0,0.0,1,5.0,0,8.7,0.444
18000.0,60,13.33,412.61,C3,RENT,70000.0,Verified,2015-07-01,debt_consolidation,11.16,1997-10-01,26.0,0.0,47.0,0.2,50.0,w,INDIVIDUAL,0.0,0.0,0,10.0,0,17.7,0.257
24700.0,60,19.24,644.0,E2,MORTGAGE,65000.0,Source Verified,2015-01-01,debt_consolidation,18.46,2000-09-01,6.0,0.0,21413.0,100.5,10.0,f,INDIVIDUAL,1.0,0.0,1,10.0,0,14.3,0.38
17000.0,36,12.49,568.64,B4,MORTGAGE,150000.0,Source Verified,2014-04-01,debt_consolidation,14.36,1996-02-01,6.0,0.0,8578.0,57.6,27.0,w,INDIVIDUAL,4.0,0.0,0,10.0,0,18.2,0.113
19875.0,60,20.49,532.0,E2,MORTGAGE,66600.0,Not Verified,2014-04-01,debt_consolidation,29.42,1992-10-01,10.0,0.0,41172.0,91.5,26.0,w,INDIVIDUAL,6.0,0.0,0,10.0,0,21.5,0.298
8000.0,36,14.33,274.71,C1,MORTGAGE,55600.0,Not Verified,2012-12-01,debt_consolidation,20.78,2001-07-01,8.0,0.0,7263.0,89.7,17.0,f,INDIVIDUAL,1.0,0.0,0,9.0,0,11.4,0.144
18000.0,36,20.49,673.45,E1,RENT,67000.0,Verified,2013-06-01,debt_consolidation,7.88,1994-08-01,15.0,1.0,14579.0,48.9,26.0,f,INDIVIDUAL,0.0,1.0,1,9.0,0,18.8,0.269
8000.0,36,12.69,268.36,B5,RENT,160000.0,Source Verified,2011-10-01,other,10.03,1995-12-01,14.0,0.0,7841.0,86.2,32.0,f,INDIVIDUAL,2.0,0.0,0,7.0,0,15.8,0.05
8000.0,36,9.17,255.04,B1,MORTGAGE,83000.0,Not Verified,2014-06-01,credit_card,23.11,1997-02-01,15.0,0.0,19506.0,85.9,32.0,f,INDIVIDUAL,0.0,0.0,0,2.0,0,17.3,0.096
25000.0,60,18.62,643.3,F2,MORTGAGE,60000.0,Source Verified,2011-04-01,credit_card,14.68,1991-12-01,10.0,0.0,13070.0,51.9,33.0,f,INDIVIDUAL,2.0,0.0,0,0.0,0,19.3,0.417
22350.0,36,15.61,781.47,D1,MORTGAGE,56000.0,Source Verified,2014-07-01,debt_consolidation,24.07,2001-09-01,11.0,1.0,1964.0,98.2,41.0,w,INDIVIDUAL,5.0,1.0,0,1.0,0,12.8,0.399
9000.0,36,11.14,295.25,B2,RENT,35000.0,Not Verified,2012-11-01,credit_card,26.91,2000-10-01,10.0,0.0,8415.0,49.2,21.0,f,INDIVIDUAL,0.0,0.0,0,8.0,0,12.1,0.257
15000.0,60,21.18,407.33,E3,MORTGAGE,45000.0,Not Verified,2016-03-01,debt_consolidation,16.88,2003-03-01,7.0,3.0,6641.0,63.2,10.0,w,INDIVIDUAL,1.0,2.0,0,10.0,0,13.0,0.333
20000.0,36,9.99,645.25,B3,RENT,53000.0,Source Verified,2015-04-01,debt_consolidation,15.19,1984-04-01,11.0,0.0,29662.0,77.8,19.0,w,INDIVIDUAL,0.0,0.0,0,8.0,0,31.0,0.377
12500.0,36,7.62,389.52,A3,MORTGAGE,126000.0,Source Verified,2014-02-01,debt_consolidation,10.03,1993-01-01,12.0,0.0,12656.0,45.2,34.0,w,INDIVIDUAL,3.0,0.0,0,6.0,1,21.1,0.099
19600.0,60,23.7,560.45,F1,MORTGAGE,114000.0,Verified,2013-09-01,other,11.38,1999-02-01,6.0,0.0,1663.0,15.1,23.0,f,INDIVIDUAL,4.0,0.0,0,6.0,1,14.6,0.172
23550.0,36,15.41,821.11,D1,MORTGAGE,75000.0,Source Verified,2015-11-01,debt_consolidation,9.95,1996-03-01,9.0,0.0,10155.0,41.8,15.0,w,INDIVIDUAL,0.0,0.0,0,8.0,0,19.7,0.314
20400.0,60,19.47,534.48,D5,MORTGAGE,48600.0,Source Verified,2014-04-01,debt_consolidation,18.69,1997-12-01,9.0,0.0,11769.0,67.3,26.0,f,INDIVIDUAL,7.0,0.0,0,8.0,0,16.3,0.42
25850.0,60,23.99,743.51,F2,MORTGAGE,360000.0,Verified,2015-02-01,debt_consolidation,9.82,2003-02-01,8.0,0.0,23453.0,86.9,30.0,w,INDIVIDUAL,3.0,0.0,0,10.0,0,12.0,0.072
3000.0,36,10.99,98.21,B3,MORTGAGE,90000.0,Not Verified,2014-06-01,debt_consolidation,23.0,1998-12-01,12.0,0.0,6389.0,21.0,25.0,w,INDIVIDUAL,3.0,0.0,1,10.0,0,15.5,0.033
12800.0,36,13.67,435.43,B5,RENT,60000.0,Source Verified,2012-03-01,debt_consolidation,19.94,2002-09-01,13.0,0.0,11751.0,34.7,29.0,f,INDIVIDUAL,2.0,0.0,0,2.0,0,9.5,0.213
1600.0,36,18.25,58.05,D2,MORTGAGE,70000.0,Source Verified,2013-08-01,home_improvement,10.25,1995-04-01,3.0,1.0,5527.0,79.0,10.0,f,INDIVIDUAL,0.0,1.0,0,2.0,0,18.3,0.023
21000.0,36,6.62,644.78,A2,RENT,135000.0,Source Verified,2013-11-01,credit_card,19.43,1997-06-01,24.0,0.0,35566.0,53.5,39.0,f,INDIVIDUAL,0.0,0.0,0,6.0,0,16.4,0.156
8000.0,36,7.62,249.3,A3,MORTGAGE,30000.0,Source Verified,2012-05-01,small_business,11.0,2005-12-01,6.0,0.0,5262.0,41.4,8.0,f,INDIVIDUAL,1.0,0.0,0,2.0,0,6.4,0.267
14400.0,60,15.8,348.66,C3,MORTGAGE,60478.0,Source Verified,2013-06-01,debt_consolidation,10.58,1998-06-01,12.0,0.0,5840.0,57.8,24.0,w,INDIVIDUAL,2.0,0.0,1,10.0,0,15.0,0.238
35000.0,60,13.33,802.29,C3,RENT,110000.0,Verified,2015-05-01,debt_consolidation,14.38,1993-08-01,11.0,0.0,32472.0,76.8,23.0,w,INDIVIDUAL,2.0,0.0,0,0.0,0,21.7,0.318
16300.0,36,13.35,551.97,C2,RENT,55000.0,Source Verified,2014-07-01,debt_consolidation,24.87,2002-06-01,6.0,1.0,1771.0,44.3,17.0,f,INDIVIDUAL,3.0,1.0,0,4.0,0,12.1,0.296
25000.0,36,11.53,824.76,B5,RENT,100000.0,Source Verified,2015-03-01,debt_consolidation,12.58,1995-03-01,20.0,0.0,21789.0,88.2,32.0,f,INDIVIDUAL,0.0,0.0,0,6.0,0,20.0,0.25
30000.0,60,14.65,708.2,C5,RENT,75000.0,Verified,2015-07-01,debt_consolidation,18.99,1994-12-01,13.0,0.0,27628.0,51.2,18.0,w,INDIVIDUAL,0.0,0.0,0,10.0,0,20.6,0.4
28000.0,60,17.1,697.38,C5,MORTGAGE,155000.0,Source Verified,2013-11-01,debt_consolidation,15.57,2000-08-01,14.0,0.0,41887.0,80.2,20.0,f,INDIVIDUAL,0.0,0.0,0,10.0,0,13.3,0.181
23450.0,36,6.03,713.72,A1,MORTGAGE,168000.0,Not Verified,2013-02-01,credit_card,13.21,1993-07-01,9.0,0.0,29683.0,65.0,22.0,w,INDIVIDUAL,5.0,0.0,0,8.0,0,19.6,0.14
12000.0,36,14.33,412.06,C1,MORTGAGE,42000.0,Verified,2013-03-01,credit_card,23.32,2007-09-01,14.0,0.0,14538.0,60.8,22.0,w,INDIVIDUAL,1.0,0.0,0,5.0,0,5.5,0.286
6850.0,36,13.53,232.56,B5,MORTGAGE,60000.0,Verified,2013-12-01,other,9.8,1998-11-01,3.0,1.0,5558.0,74.1,6.0,f,INDIVIDUAL,2.0,1.0,0,6.0,1,15.1,0.114
2500.0,36,14.99,86.66,C5,RENT,34000.0,Not Verified,2014-06-01,debt_consolidation,34.77,1996-02-01,13.0,1.0,4509.0,34.7,22.0,f,INDIVIDUAL,0.0,0.0,0,2.0,0,18.3,0.074
20000.0,36,11.67,661.14,B4,RENT,142000.0,Source Verified,2014-10-01,debt_consolidation,14.57,2005-06-01,13.0,0.0,36700.0,79.8,26.0,f,INDIVIDUAL,1.0,0.0,0,0.0,0,9.3,0.141
28025.0,60,8.18,570.67,B1,OWN,130000.0,Verified,2015-04-01,debt_consolidation,13.03,1986-10-01,19.0,0.0,59747.0,18.0,45.0,w,INDIVIDUAL,3.0,0.0,0,10.0,0,28.5,0.216
18775.0,36,13.68,638.78,C1,MORTGAGE,75000.0,Source Verified,2013-08-01,debt_consolidation,8.86,1989-07-01,8.0,1.0,6181.0,19.7,29.0,f,INDIVIDUAL,3.0,1.0,0,1.0,0,24.1,0.25
20000.0,36,13.11,674.94,B4,OWN,86000.0,Not Verified,2012-09-01,debt_consolidation,12.52,2005-10-01,7.0,0.0,8751.0,78.8,10.0,f,INDIVIDUAL,0.0,0.0,0,0.0,0,6.9,0.233
4500.0,36,12.35,150.22,B4,MORTGAGE,35000.0,Verified,2013-07-01,debt_consolidation,22.87,1987-04-01,10.0,1.0,25144.0,47.9,22.0,w,INDIVIDUAL,3.0,1.0,0,3.0,0,26.3,0.129
3500.0,36,11.99,116.24,B5,RENT,60000.0,Not Verified,2014-11-01,debt_consolidation,27.16,2000-05-01,17.0,0.0,54089.0,90.0,27.0,f,INDIVIDUAL,2.0,0.0,0,8.0,0,14.5,0.058
14400.0,60,26.77,437.74,G1,MORTGAGE,40000.0,Verified,2015-12-01,debt_consolidation,26.19,2008-01-01,8.0,1.0,8630.0,56.8,14.0,f,INDIVIDUAL,3.0,0.0,1,9.0,0,7.9,0.36
15000.0,36,6.03,456.54,A1,OWN,52000.0,Source Verified,2014-07-01,credit_card,17.66,1998-05-01,10.0,0.0,12960.0,30.3,23.0,f,INDIVIDUAL,2.0,0.0,0,2.0,0,16.2,0.288
6000.0,36,10.99,196.41,B4,RENT,23000.0,Not Verified,2015-03-01,debt_consolidation,15.81,2009-07-01,7.0,0.0,1455.0,9.4,9.0,f,INDIVIDUAL,0.0,0.0,0,3.0,0,5.7,0.261
25450.0,36,7.62,793.06,A3,MORTGAGE,57372.0,Verified,2013-08-01,debt_consolidation,8.47,1988-09-01,6.0,0.0,6467.0,55.7,18.0,f,INDIVIDUAL,5.0,0.0,0,6.0,1,24.9,0.444
2500.0,36,8.39,78.8,A5,RENT,22000.0,Not Verified,2014-08-01,major_purchase,9.55,2008-07-01,15.0,0.0,910.0,16.2,19.0,w,INDIVIDUAL,0.0,0.0,0,1.0,0,6.1,0.114
21950.0,60,14.33,514.51,C2,RENT,48781.0,Verified,2013-07-01,debt_consolidation,18.52,1990-03-01,11.0,0.0,14346.0,35.9,16.0,f,INDIVIDUAL,0.0,0.0,0,10.0,0,23.3,0.45
12000.0,60,17.86,303.81,D5,RENT,50000.0,Source Verified,2014-11-01,debt_consolidation,27.68,2003-06-01,12.0,1.0,13956.0,80.2,15.0,w,INDIVIDUAL,0.0,1.0,0,10.0,0,11.4,0.24
15350.0,36,17.86,553.87,D5,OWN,48000.0,Source Verified,2015-02-01,debt_consolidation,37.45,2004-08-01,8.0,0.0,15870.0,93.4,14.0,f,INDIVIDUAL,0.0,0.0,1,1.0,0,10.5,0.32
17000.0,36,11.14,557.69,B2,MORTGAGE,87000.0,Source Verified,2012-12-01,credit_card,10.51,2002-05-01,11.0,0.0,18760.0,49.0,30.0,f,INDIVIDUAL,7.0,0.0,0,10.0,0,10.6,0.195
3000.0,36,19.52,110.76,D4,RENT,33000.0,Not Verified,2013-09-01,other,15.71,2007-06-01,7.0,0.0,3387.0,70.6,10.0,f,INDIVIDUAL,0.0,0.0,0,8.0,0,6.3,0.091
2750.0,36,14.33,94.43,C1,MORTGAGE,43150.0,Not Verified,2013-02-01,major_purchase,24.11,1999-11-01,17.0,0.0,18975.0,45.8,31.0,f,INDIVIDUAL,1.0,0.0,0,7.0,0,13.3,0.064
20000.0,60,14.99,475.7,C5,RENT,48000.0,Source Verified,2014-06-01,debt_consolidation,17.78,2003-12-01,14.0,0.0,18547.0,48.0,31.0,f,INDIVIDUAL,0.0,0.0,0,0.0,0,10.5,0.417
12800.0,36,7.62,398.87,A3,MORTGAGE,72000.0,Source Verified,2014-04-01,debt_consolidation,13.15,1985-04-01,12.0,0.0,6783.0,14.4,25.0,w,INDIVIDUAL,4.0,0.0,0,10.0,0,29.0,0.178
5400.0,36,8.9,171.47,A5,RENT,55000.0,Source Verified,2014-04-01,credit_card,30.72,1994-07-01,10.0,1.0,7954.0,34.6,52.0,w,INDIVIDUAL,7.0,1.0,0,0.0,0,19.8,0.098
6000.0,36,11.71,198.46,B3,RENT,75000.0,Source Verified,2012-01-01,debt_consolidation,14.91,1997-10-01,6.0,0.0,13770.0,93.0,21.0,f,INDIVIDUAL,1.0,0.0,0,5.0,0,14.3,0.08
13925.0,36,24.99,553.59,E4,RENT,37500.0,Verified,2016-06-01,debt_consolidation,9.31,2006-09-01,11.0,0.0,2893.0,41.3,15.0,f,INDIVIDUAL,0.0,0.0,0,2.0,0,9.7,0.371
6600.0,36,10.16,213.46,B1,MORTGAGE,52000.0,Not Verified,2012-10-01,debt_consolidation,20.52,1999-07-01,6.0,0.0,12659.0,54.6,24.0,f,INDIVIDUAL,4.0,0.0,0,10.0,0,13.3,0.127
11000.0,36,11.55,363.0,B3,RENT,60000.0,Not Verified,2013-07-01,credit_card,4.36,2005-04-01,3.0,0.0,8280.0,64.2,6.0,f,INDIVIDUAL,2.0,0.0,0,0.0,0,8.2,0.183
12500.0,60,17.27,223.11,D3,RENT,30000.0,Source Verified,2011-12-01,debt_consolidation,13.16,1995-04-01,7.0,1.0,9844.0,70.8,28.0,f,INDIVIDUAL,2.0,1.0,1,5.0,0,16.7,0.417
13750.0,36,11.14,451.07,B2,RENT,36000.0,Verified,2012-08-01,debt_consolidation,20.07,2007-12-01,10.0,0.0,11690.0,59.0,10.0,f,INDIVIDUAL,0.0,0.0,0,5.0,0,4.7,0.382
19200.0,60,8.18,390.97,B1,MORTGAGE,89000.0,Not Verified,2015-05-01,credit_card,23.09,1990-10-01,17.0,0.0,55838.0,71.0,30.0,w,INDIVIDUAL,3.0,0.0,0,10.0,0,24.6,0.216
4325.0,36,8.9,137.34,A5,OWN,30000.0,Source Verified,2014-05-01,credit_card,12.6,1996-08-01,7.0,0.0,10624.0,55.6,45.0,w,INDIVIDUAL,6.0,0.0,0,6.0,1,17.7,0.144
17175.0,36,15.8,602.13,C3,MORTGAGE,52000.0,Not Verified,2013-04-01,debt_consolidation,12.35,1990-10-01,12.0,0.0,7522.0,33.0,25.0,f,INDIVIDUAL,1.0,0.0,0,10.0,0,22.5,0.33
5000.0,36,15.31,174.09,C5,RENT,170000.0,Verified,2016-02-01,home_improvement,12.74,2002-12-01,12.0,1.0,17520.0,33.1,16.0,w,INDIVIDUAL,1.0,1.0,1,10.0,0,13.2,0.029
35000.0,60,25.57,1039.03,F5,MORTGAGE,100000.0,Verified,2015-05-01,car,4.33,1999-09-01,12.0,1.0,2177.0,10.1,25.0,f,INDIVIDUAL,3.0,0.0,1,0.0,0,15.7,0.35
28200.0,36,17.77,1016.25,D1,MORTGAGE,96000.0,Verified,2013-02-01,debt_consolidation,10.2,1996-10-01,15.0,0.0,11622.0,70.4,26.0,f,INDIVIDUAL,2.0,0.0,0,10.0,0,16.3,0.294
10000.0,36,15.31,348.18,C3,RENT,62467.0,Source Verified,2012-02-01,credit_card,13.87,2005-07-01,9.0,0.0,10549.0,49.1,18.0,f,INDIVIDUAL,1.0,0.0,0,2.0,0,6.6,0.16
7000.0,36,12.29,233.48,C1,MORTGAGE,45000.0,Verified,2015-07-01,debt_consolidation,21.92,1996-08-01,11.0,1.0,10643.0,49.5,37.0,w,INDIVIDUAL,4.0,1.0,0,5.0,0,18.9,0.156
20000.0,36,15.61,699.3,D1,RENT,72000.0,Verified,2014-05-01,debt_consolidation,24.85,1994-10-01,17.0,0.0,15781.0,43.0,37.0,w,INDIVIDUAL,2.0,0.0,0,0.0,0,19.6,0.278
10000.0,36,8.9,317.54,A5,MORTGAGE,43000.0,Source Verified,2014-01-01,credit_card,15.49,1999-02-01,10.0,0.0,8132.0,30.2,18.0,w,INDIVIDUAL,0.0,0.0,0,10.0,0,14.9,0.233
22800.0,60,19.05,592.08,D4,MORTGAGE,62000.0,Verified,2012-07-01,debt_consolidation,21.08,1979-05-01,8.0,1.0,5071.0,40.9,23.0,f,INDIVIDUAL,0.0,1.0,1,5.0,0,33.2,0.368
35000.0,60,22.47,976.04,E5,RENT,90000.0,Verified,2012-08-01,credit_card,29.3,1966-08-01,19.0,0.0,34924.0,80.1,38.0,f,INDIVIDUAL,0.0,0.0,0,10.0,0,46.0,0.389
12000.0,36,15.31,417.81,C2,RENT,125000.0,Not Verified,2013-03-01,debt_consolidation,10.99,1996-11-01,6.0,0.0,8495.0,84.1,16.0,w,INDIVIDUAL,0.0,0.0,0,1.0,0,16.3,0.096
12000.0,60,19.42,314.07,E3,RENT,207000.0,Source Verified,2011-10-01,debt_consolidation,16.5,1992-03-01,8.0,0.0,62909.0,74.4,22.0,f,INDIVIDUAL,1.0,0.0,0,4.0,0,19.6,0.058
16000.0,60,17.57,402.57,D4,RENT,135000.0,Source Verified,2015-02-01,debt_consolidation,14.21,2000-03-01,11.0,0.0,12937.0,78.9,21.0,f,INDIVIDUAL,2.0,0.0,0,2.0,0,14.9,0.119
24000.0,60,15.8,581.09,C3,MORTGAGE,100000.0,Verified,2012-12-01,debt_consolidation,27.62,1990-08-01,17.0,0.0,41142.0,90.3,56.0,f,INDIVIDUAL,9.0,0.0,0,6.0,0,22.3,0.24
35000.0,60,19.05,908.89,D4,MORTGAGE,94500.0,Verified,2013-06-01,debt_consolidation,21.5,1999-11-01,11.0,0.0,21737.0,50.2,24.0,f,INDIVIDUAL,7.0,0.0,1,10.0,0,13.6,0.37
16000.0,36,9.76,514.48,B3,OWN,100000.0,Source Verified,2015-12-01,debt_consolidation,20.22,2006-07-01,18.0,0.0,20932.0,65.0,25.0,w,INDIVIDUAL,0.0,0.0,1,3.0,0,9.4,0.16
30000.0,36,12.69,1006.35,C2,MORTGAGE,110000.0,Source Verified,2015-09-01,major_purchase,2.22,1993-12-01,5.0,1.0,7736.0,57.3,10.0,w,INDIVIDUAL,1.0,0.0,1,10.0,0,21.7,0.273
19200.0,60,18.25,490.17,E1,RENT,79000.0,Verified,2015-04-01,other,12.46,1992-12-01,21.0,0.0,30008.0,49.4,38.0,w,INDIVIDUAL,1.0,0.0,1,3.0,0,22.3,0.243
7000.0,36,10.99,229.14,B2,MORTGAGE,100000.0,Not Verified,2014-02-01,credit_card,12.44,1994-02-01,12.0,0.0,22347.0,56.6,32.0,f,INDIVIDUAL,1.0,0.0,0,3.0,0,20.0,0.07
14000.0,36,17.27,501.03,C5,MORTGAGE,206400.0,Source Verified,2013-04-01,other,14.92,1993-09-01,14.0,0.0,27960.0,87.6,32.0,f,INDIVIDUAL,4.0,0.0,0,4.0,0,19.6,0.068
20000.0,36,10.99,654.68,B2,MORTGAGE,89000.0,Verified,2013-10-01,debt_consolidation,14.1,1991-03-01,15.0,0.0,39128.0,54.0,33.0,f,INDIVIDUAL,0.0,0.0,0,10.0,0,22.6,0.225
5750.0,36,16.99,204.98,D3,MORTGAGE,40000.0,Source Verified,2015-12-01,debt_consolidation,8.85,2012-05-01,15.0,1.0,12282.0,63.3,15.0,w,INDIVIDUAL,1.0,0.0,0,8.0,0,3.6,0.144
12000.0,36,8.39,378.2,A5,MORTGAGE,65000.0,Not Verified,2014-08-01,debt_consolidation,21.82,2000-08-01,7.0,0.0,13830.0,71.3,14.0,f,INDIVIDUAL,2.0,0.0,0,10.0,0,14.0,0.185
25000.0,60,10.99,543.44,B4,MORTGAGE,101000.0,Not Verified,2015-07-01,debt_consolidation,9.77,2000-05-01,9.0,0.0,11767.0,28.7,20.0,w,INDIVIDUAL,3.0,0.0,0,10.0,0,15.2,0.248
18000.0,60,13.49,414.09,C1,RENT,65000.0,Verified,2011-11-01,debt_consolidation,8.79,1999-07-01,6.0,0.0,22336.0,84.3,16.0,f,INDIVIDUAL,0.0,0.0,0,9.0,0,12.3,0.277
28350.0,36,19.72,1049.55,D5,RENT,70000.0,Source Verified,2012-10-01,debt_consolidation,28.89,1998-12-01,11.0,0.0,10119.0,90.3,34.0,f,INDIVIDUAL,0.0,0.0,0,9.0,0,13.8,0.405
6200.0,36,14.33,212.9,C1,MORTGAGE,50923.0,Not Verified,2012-11-01,debt_consolidation,14.58,2002-01-01,7.0,0.0,5387.0,65.7,15.0,f,INDIVIDUAL,2.0,0.0,0,2.0,0,10.8,0.122
16000.0,60,16.99,397.56,D1,OWN,46500.0,Source Verified,2013-12-01,debt_consolidation,28.77,2001-08-01,15.0,0.0,18466.0,72.4,23.0,f,INDIVIDUAL,0.0,0.0,0,8.0,0,12.3,0.344
23900.0,36,13.98,816.62,C3,RENT,71000.0,Verified,2014-06-01,house,21.92,1994-02-01,21.0,0.0,14070.0,46.3,35.0,f,INDIVIDUAL,2.0,0.0,1,3.0,0,20.3,0.337
25000.0,60,15.61,602.79,C4,RENT,109000.0,Source Verified,2013-12-01,debt_consolidation,14.97,2003-01-01,9.0,0.0,18568.0,75.8,19.0,f,INDIVIDUAL,2.0,0.0,0,10.0,0,10.9,0.229
18225.0,36,12.99,613.99,C1,MORTGAGE,70000.0,Verified,2014-08-01,debt_consolidation,18.48,2008-10-01,16.0,0.0,7262.0,45.4,21.0,f,INDIVIDUAL,1.0,0.0,0,0.0,0,5.8,0.26
1600.0,36,17.57,57.5,D4,RENT,68000.0,Verified,2015-07-01,moving,25.15,1995-09-01,9.0,2.0,6592.0,58.9,33.0,w,INDIVIDUAL,3.0,2.0,0,1.0,0,19.8,0.024
9000.0,36,10.99,294.61,B4,RENT,18000.0,Not Verified,2015-11-01,credit_card,38.88,2002-10-01,10.0,0.0,14486.0,46.9,17.0,w,INDIVIDUAL,0.0,0.0,0,6.0,1,13.1,0.5
15000.0,36,8.19,471.37,A5,RENT,59000.0,Not Verified,2014-11-01,debt_consolidation,8.81,1995-06-01,10.0,0.0,11587.0,57.4,34.0,f,INDIVIDUAL,0.0,0.0,0,1.0,0,19.4,0.254
14400.0,36,6.62,442.14,A2,RENT,85000.0,Not Verified,2013-01-01,credit_card,3.89,1999-10-01,6.0,0.0,11160.0,41.2,19.0,w,INDIVIDUAL,2.0,0.0,0,8.0,0,13.3,0.169
